,0,1,2,3,4,5,6,7,8,9
0,68.87088012695312,72.50794982910156,69.13790893554688,67.69091033935547,70.4227294921875,72.3855209350586,69.08578491210938,67.84431457519531,72.03367614746094,69.74365234375
1,67.91284942626953,71.554443359375,68.17594909667969,66.72991943359375,69.46524810791016,71.4361572265625,68.13162994384766,66.8878173828125,71.07827758789062,68.77975463867188
2,66.96083068847656,70.60712432861328,67.21998596191406,65.77499389648438,68.51405334472656,70.49321746826172,67.18328857421875,65.93745422363281,70.12890625,67.82207489013672
3,66.01499938964844,69.66622161865234,66.27027893066406,64.8263168334961,67.56936645507812,69.55685424804688,66.24092102050781,64.99343872070312,69.18576049804688,66.87088012695312
4,65.07557678222656,68.7319564819336,65.32704162597656,63.8841438293457,66.6314468383789,68.62724304199219,65.30470275878906,64.05596923828125,68.24906158447266,65.92642974853516
5,64.14277648925781,67.80457305908203,64.3905258178711,62.94868469238281,65.70052337646484,67.70453643798828,64.37483215332031,63.125244140625,67.31904602050781,64.98896789550781
6,63.21681213378906,66.88432312011719,63.46095275878906,62.020172119140625,64.7768783569336,66.78887939453125,63.45147705078125,62.201507568359375,66.39590454101562,64.05877685546875
7,62.29792785644531,65.97148132324219,62.53860092163086,61.09885787963867,63.86076354980469,65.8804702758789,62.534873962402344,61.28496551513672,65.47993469238281,63.13611602783203
8,61.38636779785156,65.06631469726562,61.62372589111328,60.18500518798828,62.95245361328125,64.97948455810547,61.625274658203125,60.37586212158203,64.57138061523438,62.22126770019531
9,60.48240280151367,64.16914367675781,60.716583251953125,59.278873443603516,62.05227279663086,64.08617401123047,60.722904205322266,59.47447967529297,63.6705322265625,61.314517974853516
10,59.586334228515625,63.28033447265625,59.81748962402344,58.38077926635742,61.160545349121094,63.20075988769531,59.82807922363281,58.58108901977539,62.7777099609375,60.41617965698242
11,58.69846725463867,62.40019226074219,58.92677307128906,57.49101257324219,60.27759552001953,62.32350158691406,58.94109344482422,57.69598388671875,61.89326095581055,59.526573181152344
12,57.81912612915039,61.52913284301758,58.04473114013672,56.60990905761719,59.403785705566406,61.45473861694336,58.06230926513672,56.81951141357422,61.01753616333008,58.646034240722656
13,56.948692321777344,60.66755294799805,57.171730041503906,55.73783493041992,58.53950500488281,60.59476852416992,57.19207000732422,55.951995849609375,60.150917053222656,57.7749137878418
14,56.08753204345703,59.81586456298828,56.30812072753906,54.875144958496094,57.68513870239258,59.74394607543945,56.33076477050781,55.09381866455078,59.293827056884766,56.913597106933594
15,55.23604965209961,58.97450256347656,55.45427703857422,54.02222442626953,56.84110641479492,58.90264892578125,55.47881317138672,54.24535369873047,58.44667053222656,56.062442779541016
16,54.39466857910156,58.14391326904297,54.61058044433594,53.17947769165039,56.007789611816406,58.07127380371094,54.63664245605469,53.407012939453125,57.609901428222656,55.22186279296875
17,53.563804626464844,57.32457733154297,53.77742004394531,52.34730529785156,55.18565368652344,57.25022506713867,53.8046875,52.57921600341797,56.783966064453125,54.39225387573242
18,52.743919372558594,56.516937255859375,52.95519256591797,51.526126861572266,54.37509536743164,56.439903259277344,52.983402252197266,51.76236343383789,55.96931076049805,53.57401657104492
19,51.935447692871094,55.72145462036133,52.144264221191406,50.71637725830078,53.576534271240234,55.640777587890625,52.173240661621094,50.956912994384766,55.1663932800293,52.767555236816406
20,51.13883590698242,54.93860626220703,51.345054626464844,49.918460845947266,52.79039001464844,54.853233337402344,51.37467575073242,50.16328811645508,54.37567138671875,51.97329330444336
21,50.35456085205078,54.168846130371094,50.55792236328125,49.13279342651367,52.01707077026367,54.07774353027344,50.58815383911133,49.38193893432617,53.597591400146484,51.191612243652344
22,49.58305740356445,53.41262435913086,49.78325271606445,48.359806060791016,51.256961822509766,53.31473159790039,49.814125061035156,48.613304138183594,52.832611083984375,50.42290115356445
23,48.82477569580078,52.670387268066406,49.02138900756836,47.599876403808594,50.510467529296875,52.56463623046875,49.05303955078125,47.85781478881836,52.08113098144531,49.667564392089844
24,48.08016586303711,51.94257354736328,48.27269744873047,46.85342788696289,49.7779426574707,51.82788848876953,48.30533218383789,47.11592483520508,51.34358596801758,48.92594909667969
25,47.349647521972656,51.22960662841797,47.537506103515625,46.120845794677734,49.05977249145508,51.10493850708008,47.571414947509766,46.388057708740234,50.62037658691406,48.19845199584961
26,46.6336555480957,50.53190231323242,46.81612777709961,45.40251541137695,48.356300354003906,50.396209716796875,46.85169219970703,45.67466354370117,49.911888122558594,47.485408782958984
27,45.93259811401367,49.849884033203125,46.10886764526367,44.698814392089844,47.6678581237793,49.70215606689453,46.14655685424805,44.976173400878906,49.218505859375,46.78715896606445
28,45.24687576293945,49.183963775634766,45.41603469848633,44.01010513305664,46.99483108520508,49.023189544677734,45.45641326904297,44.29302215576172,48.54060745239258,46.104087829589844
29,44.57689666748047,48.53456115722656,44.7379150390625,43.33677673339844,46.33753967285156,48.35978698730469,44.78162384033203,43.62564468383789,47.8785514831543,45.4365234375
30,43.92304611206055,47.902122497558594,44.074798583984375,42.67919158935547,45.69635009765625,47.712406158447266,44.12256622314453,42.9744873046875,47.23273468017578,44.784828186035156
31,43.28571701049805,47.287052154541016,43.426979064941406,42.037723541259766,45.07161331176758,47.08149719238281,43.47960662841797,42.339988708496094,46.6035270690918,44.14939880371094
32,42.66529083251953,46.68985366821289,42.794769287109375,41.41278839111328,44.463714599609375,46.46756362915039,42.8531494140625,41.72261428833008,45.9913215637207,43.53060531616211
33,42.062156677246094,46.11098098754883,42.17847442626953,40.80476760864258,43.873043060302734,45.87111282348633,42.243568420410156,41.122798919677734,45.396541595458984,42.928890228271484
34,41.47671890258789,45.550987243652344,41.578453063964844,40.21410369873047,43.30002212524414,45.29264450073242,41.651283264160156,40.54104232788086,44.81960678100586,42.3447151184082
35,40.909393310546875,45.01042175292969,40.995059967041016,39.641239166259766,42.74508285522461,44.73274230957031,41.07672119140625,39.97782516479492,44.261009216308594,41.778560638427734
36,40.360591888427734,44.489906311035156,40.42871856689453,39.086669921875,42.20869827270508,44.19198226928711,40.52036666870117,39.43367004394531,43.721229553222656,41.230979919433594
37,39.830772399902344,43.990074157714844,39.879878997802734,38.5509033203125,41.691383361816406,43.67100143432617,39.982723236083984,38.909095764160156,43.20084762573242,40.70256042480469
38,39.32041549682617,43.51166534423828,39.349029541015625,38.034523010253906,41.19367980957031,43.17046356201172,39.46434783935547,38.404685974121094,42.70045471191406,40.19395446777344
39,38.830039978027344,43.05546569824219,38.83675765991211,37.538150787353516,40.716190338134766,42.69110870361328,38.965858459472656,37.921058654785156,42.220733642578125,39.70588684082031
40,38.36019515991211,42.622344970703125,38.34367752075195,37.062461853027344,40.259552001953125,42.23373794555664,38.4879150390625,37.458858489990234,41.76242446899414,39.239158630371094
41,37.911521911621094,42.21321105957031,37.87050247192383,36.60821533203125,39.82447814941406,41.799217224121094,38.03129959106445,37.018798828125,41.32636260986328,38.79461669921875
42,37.48468017578125,41.829124450683594,37.41802215576172,36.17626190185547,39.4117317199707,41.38849639892578,37.59682083129883,36.60166931152344,40.913482666015625,38.37321853637695
43,37.08043670654297,41.471187591552734,36.98712921142578,35.76749801635742,39.02216720581055,41.002655029296875,37.1854248046875,36.208335876464844,40.52480697631836,37.976009368896484
44,36.69963073730469,41.14069366455078,36.57878494262695,35.38298034667969,38.65672302246094,40.642860412597656,36.798126220703125,35.83979034423828,40.16151809692383,37.604129791259766
45,36.34321594238281,40.83900451660156,36.194091796875,35.02383041381836,38.316436767578125,40.310386657714844,36.436073303222656,35.49708557128906,39.824913024902344,37.25885009765625
46,36.012229919433594,40.56768035888672,35.83427429199219,34.691341400146484,38.00244903564453,40.00669860839844,36.10054016113281,35.18145751953125,39.51643371582031,36.9415397644043
47,35.70787811279297,40.32840347290039,35.500648498535156,34.38689422607422,37.716026306152344,39.733375549316406,35.79294204711914,34.89427947998047,39.237701416015625,36.65373229980469
48,35.43146514892578,40.12310028076172,35.19468688964844,34.1120719909668,37.45860290527344,39.492156982421875,35.51483917236328,34.63709259033203,38.990501403808594,36.3970947265625
49,35.18446350097656,39.953861236572266,34.91802978515625,33.868568420410156,37.23170471191406,39.284942626953125,35.26793670654297,34.41163635253906,38.77679443359375,36.173484802246094
50,34.968528747558594,39.823036193847656,34.672428131103516,33.65828323364258,37.037044525146484,39.113861083984375,35.054115295410156,34.219844818115234,38.598731994628906,35.98491668701172
51,34.785438537597656,39.73320007324219,34.45981216430664,33.48326110839844,36.876495361328125,38.98112487792969,34.875431060791016,34.06386184692383,38.45863342285156,35.83366394042969
52,34.63715362548828,39.68717956542969,34.28221893310547,33.345733642578125,36.75206756591797,38.88915252685547,34.734066009521484,33.946067810058594,38.3590087890625,35.7221794128418
53,34.525779724121094,39.68804931640625,34.14186096191406,33.248085021972656,36.665924072265625,38.84047317504883,34.63235855102539,33.86903762817383,38.30252456665039,35.65315246582031
54,34.45359802246094,39.73908615112305,34.04106521606445,33.19285583496094,36.620330810546875,38.83775329589844,34.572811126708984,33.8355827331543,38.29197692871094,35.62953186035156
55,34.42292404174805,39.843788146972656,33.98223114013672,33.182701110839844,36.617652893066406,38.88368225097656,34.55794906616211,33.8486328125,38.33022689819336,35.654449462890625
56,34.43621063232422,40.00581359863281,33.96783447265625,33.220333099365234,36.660308837890625,38.98097229003906,34.59038162231445,33.91133499145508,38.42024612426758,35.73128890991211
57,34.49585723876953,40.22888946533203,34.000328063964844,33.308494567871094,36.750640869140625,39.13224792480469,34.67267990112305,34.02683639526367,38.564903259277344,35.863548278808594
58,34.60419464111328,40.51671600341797,34.08207702636719,33.449867248535156,36.89093780517578,39.33998107910156,34.807273864746094,34.19831085205078,38.76699447631836,36.05487060546875
59,34.76346969604492,40.872947692871094,34.21534729003906,33.647003173828125,37.08332443237305,39.60639190673828,34.99647521972656,34.42882537841797,39.02914047241211,36.30890655517578
60,34.975608825683594,41.30094528198242,34.40208435058594,33.902183532714844,37.32962417602539,39.93328094482422,35.24223327636719,34.721221923828125,39.353599548339844,36.629241943359375
61,35.242149353027344,41.803707122802734,34.64385986328125,34.21731948852539,37.63128662109375,40.321964263916016,35.54608917236328,35.07794189453125,39.7421760559082,37.01920700073242
62,35.56428527832031,42.38371658325195,34.94184875488281,34.59387969970703,37.98928451538086,40.77314376831055,35.90911865234375,35.50102996826172,40.196170806884766,37.48183822631836
63,35.94258499145508,43.04275894165039,35.296592712402344,35.032752990722656,38.40406799316406,41.28678512573242,36.331783294677734,35.99177169799805,40.71620178222656,38.01970672607422
64,36.37704086303711,43.78181838989258,35.7080078125,35.534141540527344,38.87543487548828,41.86204528808594,36.81385803222656,36.55078125,41.30211639404297,38.6346549987793
65,36.86689758300781,44.60092544555664,36.17527770996094,36.09748840332031,39.402488708496094,42.497161865234375,37.354393005371094,37.17774200439453,41.95286560058594,39.32781219482422
66,37.41080856323242,45.499149322509766,36.69683837890625,36.72151184082031,39.983665466308594,43.18954086303711,37.951683044433594,37.87144470214844,42.666595458984375,40.09931564331055
67,38.00674057006836,46.47453308105469,37.27049255371094,37.4041748046875,40.616798400878906,43.935791015625,38.60337829589844,38.62977600097656,43.440673828125,40.94843673706055
68,38.65205001831055,47.52407455444336,37.893245697021484,38.14264678955078,41.29903030395508,44.73160171508789,39.3064079284668,39.44956970214844,44.27143859863281,41.87328338623047
69,39.34361267089844,48.64387893676758,38.56169128417969,38.93355941772461,42.027015686035156,45.57223129272461,40.05718994140625,40.326988220214844,45.154808044433594,42.87097930908203
70,40.07797622680664,49.82930374145508,39.27202606201172,39.773155212402344,42.79718017578125,46.452457427978516,40.851806640625,41.257530212402344,46.08607482910156,43.93775177001953
71,40.851375579833984,51.07494354248047,40.02011489868164,40.65715026855469,43.60553741455078,47.366729736328125,41.68589782714844,42.23603820800781,47.06010055541992,45.068721771240234
72,41.66014862060547,52.37512969970703,40.80198287963867,41.58137512207031,44.448280334472656,48.309715270996094,42.555152893066406,43.25724792480469,48.071781158447266,46.258522033691406
73,42.50068283081055,53.72395706176758,41.613800048828125,42.54170227050781,45.32163619995117,49.276206970214844,43.45539855957031,44.315826416015625,49.116050720214844,47.50111770629883
74,43.3695068359375,55.115509033203125,42.45201873779297,43.534175872802734,46.22213363647461,50.26152038574219,44.38251876831055,45.406585693359375,50.18808364868164,48.7901611328125
75,44.26384735107422,56.54429626464844,43.31392288208008,44.55555725097656,47.147003173828125,51.2618522644043,45.33302307128906,46.52493667602539,51.28369140625,50.119239807128906
76,45.18124771118164,58.00505065917969,44.19737243652344,45.60307693481445,48.09383773803711,52.274024963378906,46.3038330078125,47.66685104370117,52.39932632446289,51.4820442199707
77,46.119876861572266,59.493343353271484,45.10121536254883,46.674835205078125,49.06122970581055,53.296085357666016,47.29248046875,48.82904052734375,53.532283782958984,52.872493743896484
78,47.0786018371582,61.005401611328125,46.02513122558594,47.76982116699219,50.048377990722656,54.326995849609375,48.2973747253418,50.009376525878906,54.68072509765625,54.28516387939453
79,48.05717086791992,62.53864288330078,46.9700927734375,48.88821792602539,51.05570602416992,55.3673095703125,49.317787170410156,51.206756591796875,55.84413146972656,55.71542739868164
80,49.055694580078125,64.09088134765625,47.93772506713867,50.030853271484375,52.084205627441406,56.41811752319336,50.35352325439453,52.42100143432617,57.02248001098633,57.15914535522461
81,50.07537841796875,65.66132354736328,48.93102264404297,51.19978713989258,53.1359977722168,57.48201370239258,51.40557861328125,53.653221130371094,58.217185974121094,58.613319396972656
82,51.11769104003906,67.24966430664062,49.953582763671875,52.397823333740234,54.2138671875,58.56229782104492,52.47541046142578,54.90546417236328,59.430259704589844,60.07566452026367
83,52.18510437011719,68.85700225830078,51.01015090942383,53.629005432128906,55.3216552734375,59.66365432739258,53.565704345703125,56.180908203125,60.66510772705078,61.54540252685547
84,53.28064727783203,70.48481750488281,52.106109619140625,54.89797592163086,56.463905334472656,60.79112243652344,54.679603576660156,57.483699798583984,61.92552185058594,63.02226638793945
85,54.407386779785156,72.13499450683594,53.24711608886719,56.20928955078125,57.64519500732422,61.95014572143555,55.82075881958008,58.818023681640625,63.21549987792969,64.50656127929688
86,55.56985092163086,73.81088256835938,54.43999481201172,57.56924819946289,58.871524810791016,63.14728927612305,56.994140625,60.189720153808594,64.54078674316406,66.00064086914062
87,56.77192306518555,75.51514434814453,55.69074630737305,58.98286437988281,60.14824295043945,64.38844299316406,58.20408248901367,61.603965759277344,65.90605926513672,67.50627136230469
88,58.01851272583008,77.25139617919922,57.006500244140625,60.45674133300781,61.4816780090332,65.68051147460938,59.45625305175781,63.06694793701172,67.317138671875,69.02656555175781
89,59.31478500366211,79.02365112304688,58.39365005493164,61.99631118774414,62.87779235839844,67.02967834472656,60.75666427612305,64.58493041992188,68.77992248535156,70.56542205810547
90,60.665950775146484,80.83503723144531,59.85850524902344,63.60693359375,64.34297943115234,68.44209289550781,62.11113739013672,66.16344451904297,70.29961395263672,72.12686157226562
91,62.077213287353516,82.689208984375,61.406532287597656,65.29344940185547,65.88224029541016,69.92298126220703,63.525428771972656,67.80783081054688,71.88106536865234,73.71491241455078
92,63.555259704589844,84.59007263183594,63.04374694824219,67.0608139038086,67.50235748291016,71.47845458984375,65.00711059570312,69.52417755126953,73.53034210205078,75.33509826660156
93,65.1051254272461,86.54058837890625,64.77442932128906,68.91270446777344,69.20845031738281,73.11279296875,66.56173706054688,71.3167495727539,75.25166320800781,76.99205017089844
94,66.73419189453125,88.54421997070312,66.60246276855469,70.85273742675781,71.00570678710938,74.83085632324219,68.19707489013672,73.19032287597656,77.0496597290039,78.691162109375
95,68.44879913330078,90.60418701171875,68.53199768066406,72.88356018066406,72.8993911743164,76.63648986816406,69.91976928710938,75.14954376220703,78.92816162109375,80.43800354003906
96,70.25566864013672,92.72332763671875,70.56480407714844,75.00865173339844,74.89420318603516,78.532958984375,71.73701477050781,77.19710540771484,80.89149475097656,82.23792266845703
97,72.16261291503906,94.90474700927734,72.70464324951172,77.22882080078125,76.99541473388672,80.52415466308594,73.65694427490234,79.33744812011719,82.9435806274414,84.0977783203125
98,74.17784118652344,97.1525650024414,74.95299530029297,79.54759979248047,79.2076644897461,82.61398315429688,75.68714141845703,81.57363891601562,85.08845520019531,86.02311706542969
99,76.3102798461914,99.46984100341797,77.31312561035156,81.96731567382812,81.53753662109375,84.80624389648438,77.83702850341797,83.90961456298828,87.33100891113281,88.02161407470703
